query,dish_name,label
spicy vegetable jalfrezi,mysore pak,0
spicy tandoori chicken,tandoori chicken,1
spicy tandoori chicken,chicken varuval,0
spicy tandoori chicken,koldil chicken,0
spicy tandoori chicken,chicken razala,0
spicy tandoori chicken,butter chicken,0
spicy tandoori chicken,chicken tikka masala,0
spicy tandoori chicken,chicken tikka,0
spicy tandoori chicken,samosa,0
greek yogurt tandoori chicken,tandoori chicken,1
greek yogurt tandoori chicken,paneer tikka masala,0
greek yogurt tandoori chicken,butter chicken,0
greek yogurt tandoori chicken,tandoori fish tikka,0
greek yogurt tandoori chicken,chicken varuval,0
greek yogurt tandoori chicken,koldil chicken,0
greek yogurt tandoori chicken,chicken razala,0
greek yogurt tandoori chicken,rajma chaval,0
tandoori chicken main course,tandoori chicken,1
tandoori chicken main course,chicken varuval,0
tandoori chicken main course,koldil chicken,0
tandoori chicken main course,chicken razala,0
tandoori chicken main course,butter chicken,0
tandoori chicken main course,chicken tikka masala,0
tandoori chicken main course,paneer tikka masala,0
tandoori chicken main course,chana masala,0
tandoori chicken,tandoori chicken,1
tandoori chicken,chicken varuval,0
tandoori chicken,koldil chicken,0
tandoori chicken,chicken razala,0
tandoori chicken,butter chicken,0
tandoori chicken,chicken tikka masala,0
tandoori chicken,chicken tikka,0
tandoori chicken,doodhpak,0
punjab tandoori chicken,tandoori chicken,1
punjab tandoori chicken,chicken tikka masala,0
punjab tandoori chicken,chicken tikka,0
punjab tandoori chicken,chicken varuval,0
punjab tandoori chicken,tandoori fish tikka,0
punjab tandoori chicken,paneer tikka masala,0
punjab tandoori chicken,koldil chicken,0
punjab tandoori chicken,churma ladoo,0
teekha tandoori chicken,tandoori chicken,1
teekha tandoori chicken,chicken varuval,0
teekha tandoori chicken,koldil chicken,0
teekha tandoori chicken,chicken razala,0
teekha tandoori chicken,butter chicken,0
teekha tandoori chicken,chicken tikka masala,0
teekha tandoori chicken,chicken tikka,0
teekha tandoori chicken,petha,0
teekha tandoori fish tikka,tandoori fish tikka,1
teekha tandoori fish tikka,paneer tikka masala,0
teekha tandoori fish tikka,tandoori chicken,0
teekha tandoori fish tikka,kabiraji,0
teekha tandoori fish tikka,masor koni,0
teekha tandoori fish tikka,maach jhol,0
teekha tandoori fish tikka,alu pitika,0
teekha tandoori fish tikka,balu shahi,0
chickpea flour tandoori fish tikka,tandoori fish tikka,1
chickpea flour tandoori fish tikka,thepla,0
chickpea flour tandoori fish tikka,misi roti,0
chickpea flour tandoori fish tikka,paneer tikka masala,0
chickpea flour tandoori fish tikka,tandoori chicken,0
chickpea flour tandoori fish tikka,chicken tikka,0
chickpea flour tandoori fish tikka,kabiraji,0
chickpea flour tandoori fish tikka,namakpara,0
tandoori fish tikka starter,tandoori fish tikka,1
tandoori fish tikka starter,paneer tikka masala,0
tandoori fish tikka starter,chicken tikka,0
tandoori fish tikka starter,tandoori chicken,0
tandoori fish tikka starter,kabiraji,0
tandoori fish tikka starter,masor koni,0
tandoori fish tikka starter,alu pitika,0
tandoori fish tikka starter,red rice,0
spicy tandoori fish tikka,tandoori fish tikka,1
spicy tandoori fish tikka,paneer tikka masala,0
spicy tandoori fish tikka,tandoori chicken,0
spicy tandoori fish tikka,kabiraji,0
spicy tandoori fish tikka,masor koni,0
spicy tandoori fish tikka,maach jhol,0
spicy tandoori fish tikka,alu pitika,0
spicy tandoori fish tikka,makki di roti sarson da saag,0
tandoori fish tikka,tandoori fish tikka,1
tandoori fish tikka,paneer tikka masala,0
tandoori fish tikka,tandoori chicken,0
tandoori fish tikka,kabiraji,0
tandoori fish tikka,masor koni,0
tandoori fish tikka,maach jhol,0
tandoori fish tikka,alu pitika,0
tandoori fish tikka,dal tadka,0
punjab tandoori fish tikka,tandoori fish tikka,1
punjab tandoori fish tikka,paneer tikka masala,0
punjab tandoori fish tikka,tandoori chicken,0
punjab tandoori fish tikka,chicken tikka masala,0
punjab tandoori fish tikka,kabiraji,0
punjab tandoori fish tikka,chicken tikka,0
punjab tandoori fish tikka,masor koni,0
punjab tandoori fish tikka,khandvi,0
whole wheat flour attu,attu,1
whole wheat flour attu,khakhra,0
whole wheat flour attu,sukhdi,0
whole wheat flour attu,misi roti,0
whole wheat flour attu,naan,0
whole wheat flour attu,daal dhokli,0
whole wheat flour attu,thalipeeth,0
whole wheat flour attu,balu shahi,0
spicy attu,attu,1
spicy attu,sattu ki roti,0
spicy attu,pesarattu,0
spicy attu,makki di roti sarson da saag,0
spicy attu,koshimbir,0
spicy attu,galho,0
spicy attu,saath,0
spicy attu,bhatura,0
andhra pradesh attu,attu,1
andhra pradesh attu,palathalikalu,0
andhra pradesh attu,poornalu,0
andhra pradesh attu,kakinada khaja,0
andhra pradesh attu,pesarattu,0
andhra pradesh attu,kajjikaya,0
andhra pradesh attu,ariselu,0
andhra pradesh attu,sukhdi,0
attu,attu,1
attu,sattu ki roti,0
attu,pesarattu,0
attu,obbattu holige,0
attu,pattor,0
attu,puttu,0
attu,gatta curry,0
attu,keri no ras,0
teekha attu,attu,1
teekha attu,sattu ki roti,0
teekha attu,pesarattu,0
teekha attu,makki di roti sarson da saag,0
teekha attu,obbattu holige,0
teekha attu,qubani ka meetha,0
teekha attu,patra,0
teekha attu,shankarpali,0
attu snack,attu,1
attu snack,pesarattu,0
attu snack,sattu ki roti,0
attu snack,dhokla,0
attu snack,chevdo,0
attu snack,idiappam,0
attu snack,ghooghra,0
attu snack,chevdo,0
avial,avial,1
avial,balu shahi,0
avial,boondi,0
avial,gajar ka halwa,0
avial,ghevar,0
avial,gulab jamun,0
avial,imarti,0
avial,pani pitha,0
teekha avial,avial,1
teekha avial,qubani ka meetha,0
teekha avial,pakhala,0
teekha avial,sev khamani,0
teekha avial,chana masala,0
teekha avial,litti chokha,0
teekha avial,sabudana khichadi,0
teekha avial,shahi tukra,0
avial main course,avial,1
avial main course,sevai,0
avial main course,dal makhani,0
avial main course,daal baati churma,0
avial main course,keri no ras,0
avial main course,koshimbir,0
avial main course,saath,0
avial main course,bajri no rotlo,0
spicy avial,avial,1
spicy avial,koshimbir,0
spicy avial,saath,0
spicy avial,galho,0
spicy avial,kumol sawul,0
spicy avial,chana masala,0
spicy avial,dhokla,0
spicy avial,dudhi halwa,0
kerala avial,avial,1
kerala avial,paravannam,0
kerala avial,kuzhi paniyaram,0
kerala avial,papadum,0
kerala avial,theeyal,0
kerala avial,puttu,0
kerala avial,kanji,0
kerala avial,pani puri,0
raw banana avial,avial,1
raw banana avial,unni appam,0
raw banana avial,shukto,0
raw banana avial,koldil duck,0
raw banana avial,koldil chicken,0
raw banana avial,paravannam,0
raw banana avial,sabudana khichadi,0
raw banana avial,pantua,0
karnataka bisi bele bath,bisi bele bath,1
karnataka bisi bele bath,dharwad pedha,0
karnataka bisi bele bath,sandige,0
karnataka bisi bele bath,koshambri,0
karnataka bisi bele bath,obbattu holige,0
karnataka bisi bele bath,mysore pak,0
karnataka bisi bele bath,chole bhature,0
karnataka bisi bele bath,currivepillai sadam,0
spicy bisi bele bath,bisi bele bath,1
spicy bisi bele bath,misi roti,0
spicy bisi bele bath,chole bhature,0
spicy bisi bele bath,saath,0
spicy bisi bele bath,paratha,0
spicy bisi bele bath,kadai paneer,0
spicy bisi bele bath,chevdo,0
spicy bisi bele bath,pootharekulu,0
teekha bisi bele bath,bisi bele bath,1
teekha bisi bele bath,chole bhature,0
teekha bisi bele bath,misi roti,0
teekha bisi bele bath,kadai paneer,0
teekha bisi bele bath,mawa bati,0
teekha bisi bele bath,paneer tikka masala,0
teekha bisi bele bath,litti chokha,0
teekha bisi bele bath,kheer sagar,0
bisi bele bath main course,bisi bele bath,1
bisi bele bath main course,saath,0
bisi bele bath main course,sevai,0
bisi bele bath main course,koshimbir,0
bisi bele bath main course,paratha,0
bisi bele bath main course,misi roti,0
bisi bele bath main course,galho,0
bisi bele bath main course,rabri,0
bisi bele bath,bisi bele bath,1
bisi bele bath,chole bhature,0
bisi bele bath,misi roti,0
bisi bele bath,kadai paneer,0
bisi bele bath,mawa bati,0
bisi bele bath,vegetable jalfrezi,0
bisi bele bath,paneer tikka masala,0
bisi bele bath,turiya patra vatana sabji,0
split pigeon peas bisi bele bath,bisi bele bath,1
split pigeon peas bisi bele bath,dal tadka,0
split pigeon peas bisi bele bath,sambar,0
split pigeon peas bisi bele bath,keerai poriyal,0
split pigeon peas bisi bele bath,idli,0
split pigeon peas bisi bele bath,samosa,0
split pigeon peas bisi bele bath,undhiyu,0
split pigeon peas bisi bele bath,qubani ka meetha,0
teekha currivepillai sadam,currivepillai sadam,1
teekha currivepillai sadam,keerai sadam,0
teekha currivepillai sadam,kothamali sadam,0
teekha currivepillai sadam,puli sadam,0
teekha currivepillai sadam,thayir sadam,0
teekha currivepillai sadam,paruppu sadam,0
teekha currivepillai sadam,pakhala,0
teekha currivepillai sadam,kos kootu,0
spicy currivepillai sadam,currivepillai sadam,1
spicy currivepillai sadam,keerai sadam,0
spicy currivepillai sadam,kothamali sadam,0
spicy currivepillai sadam,puli sadam,0
spicy currivepillai sadam,thayir sadam,0
spicy currivepillai sadam,paruppu sadam,0
spicy currivepillai sadam,chingri malai curry,0
spicy currivepillai sadam,puli sadam,0
chana dal currivepillai sadam,currivepillai sadam,1
chana dal currivepillai sadam,kothamali sadam,0
chana dal currivepillai sadam,handwo,0
chana dal currivepillai sadam,daal baati churma,0
chana dal currivepillai sadam,poriyal,0
chana dal currivepillai sadam,keerai kootu,0
chana dal currivepillai sadam,upma,0
chana dal currivepillai sadam,koldil chicken,0
currivepillai sadam,currivepillai sadam,1
currivepillai sadam,keerai sadam,0
currivepillai sadam,kothamali sadam,0
currivepillai sadam,puli sadam,0
currivepillai sadam,thayir sadam,0
currivepillai sadam,paruppu sadam,0
currivepillai sadam,chingri malai curry,0
currivepillai sadam,sukhdi,0
currivepillai sadam main course,currivepillai sadam,1
currivepillai sadam main course,keerai sadam,0
currivepillai sadam main course,kothamali sadam,0
currivepillai sadam main course,puli sadam,0
currivepillai sadam main course,thayir sadam,0
currivepillai sadam main course,paruppu sadam,0
currivepillai sadam main course,sevai,0
currivepillai sadam main course,kheer sagar,0
tamil nadu currivepillai sadam,currivepillai sadam,1
tamil nadu currivepillai sadam,keerai sadam,0
tamil nadu currivepillai sadam,kothamali sadam,0
tamil nadu currivepillai sadam,puli sadam,0
tamil nadu currivepillai sadam,thayir sadam,0
tamil nadu currivepillai sadam,paruppu sadam,0
tamil nadu currivepillai sadam,pongal,0
tamil nadu currivepillai sadam,chana masala,0
chana dal dosa,dosa,1
chana dal dosa,masala dosa,0
chana dal dosa,handwo,0
chana dal dosa,poriyal,0
chana dal dosa,daal baati churma,0
chana dal dosa,poornalu,0
chana dal dosa,kootu,0
chana dal dosa,konir dom,0
teekha dosa,dosa,1
teekha dosa,masala dosa,0
teekha dosa,cheera doi,0
teekha dosa,sattu ki roti,0
teekha dosa,kachori,0
teekha dosa,samosa,0
teekha dosa,pakhala,0
teekha dosa,zunka,0
spicy dosa,dosa,1
spicy dosa,masala dosa,0
spicy dosa,samosa,0
spicy dosa,sattu ki roti,0
spicy dosa,kachori,0
spicy dosa,konir dom,0
spicy dosa,mushroom do pyaza,0
spicy dosa,surnoli,0
dosa,dosa,1
dosa,masala dosa,0
dosa,samosa,0
dosa,balu shahi,0
dosa,gulab jamun,0
dosa,imarti,0
dosa,gajar ka halwa,0
dosa,red rice,0
dosa snack,dosa,1
dosa snack,masala dosa,0
dosa snack,samosa,0
dosa snack,dhokla,0
dosa snack,chevdo,0
dosa snack,papadum,0
dosa snack,pesarattu,0
dosa snack,boondi,0
idiappam snack,idiappam,1
idiappam snack,dhokla,0
idiappam snack,chevdo,0
idiappam snack,uttapam,0
idiappam snack,pesarattu,0
idiappam snack,ghooghra,0
idiappam snack,papadum,0
idiappam snack,churma ladoo,0
idiappam,idiappam,1
idiappam,unni appam,0
idiappam,uttapam,0
idiappam,balu shahi,0
idiappam,gulab jamun,0
idiappam,imarti,0
idiappam,gajar ka halwa,0
idiappam,kabiraji,0
tamil nadu idiappam,idiappam,1
tamil nadu idiappam,unni appam,0
tamil nadu idiappam,pongal,0
tamil nadu idiappam,poriyal,0
tamil nadu idiappam,kootu,0
tamil nadu idiappam,kuzhakkattai,0
tamil nadu idiappam,keerai sadam,0
tamil nadu idiappam,balu shahi,0
teekha idiappam,idiappam,1
teekha idiappam,unni appam,0
teekha idiappam,uttapam,0
teekha idiappam,pakhala,0
teekha idiappam,sev khamani,0
teekha idiappam,litti chokha,0
teekha idiappam,singori,0
teekha idiappam,malapua,0
spicy idiappam,idiappam,1
spicy idiappam,unni appam,0
spicy idiappam,koshimbir,0
spicy idiappam,galho,0
spicy idiappam,saath,0
spicy idiappam,kumol sawul,0
spicy idiappam,dhokla,0
spicy idiappam,pattor,0
rice flour idiappam,idiappam,1
rice flour idiappam,pithe,0
rice flour idiappam,unni appam,0
rice flour idiappam,kombdi vade,0
rice flour idiappam,gheela pitha,0
rice flour idiappam,modak,0
rice flour idiappam,thalipeeth,0
rice flour idiappam,chorafali,0
idli,idli,1
idli,masala dosa,0
idli,balu shahi,0
idli,boondi,0
idli,gulab jamun,0
idli,imarti,0
idli,gajar ka halwa,0
idli,pattor,0
split urad dal idli,idli,1
split urad dal idli,keerai poriyal,0
split urad dal idli,dosa,0
split urad dal idli,bisi bele bath,0
split urad dal idli,masala dosa,0
split urad dal idli,handwo,0
split urad dal idli,poriyal,0
split urad dal idli,red rice,0
teekha idli,idli,1
teekha idli,masala dosa,0
teekha idli,pakhala,0
teekha idli,sev khamani,0
teekha idli,litti chokha,0
teekha idli,singori,0
teekha idli,aloo methi,0
teekha idli,bengena pitika,0
spicy idli,idli,1
spicy idli,masala dosa,0
spicy idli,saath,0
spicy idli,galho,0
spicy idli,koshimbir,0
spicy idli,sev tameta,0
spicy idli,kumol sawul,0
spicy idli,anarsa,0
idli snack,idli,1
idli snack,masala dosa,0
idli snack,dhokla,0
idli snack,chevdo,0
idli snack,pesarattu,0
idli snack,mag dhokli,0
idli snack,papadum,0
idli snack,gheela pitha,0
kanji snack,kanji,1
kanji snack,dhokla,0
kanji snack,chevdo,0
kanji snack,pesarattu,0
kanji snack,papadum,0
kanji snack,ghooghra,0
kanji snack,khichu,0
kanji snack,butter chicken,0
carrot kanji,kanji,1
carrot kanji,koshimbir,0
carrot kanji,kumol sawul,0
carrot kanji,vegetable jalfrezi,0
carrot kanji,gajar ka halwa,0
carrot kanji,dharwad pedha,0
carrot kanji,mawa bati,0
carrot kanji,vegetable jalfrezi,0
kanji,kanji,1
kanji,kansar,0
kanji,kalakand,0
kanji,panjeeri,0
kanji,gulab jamun,0
kanji,imarti,0
kanji,gajar ka halwa,0
kanji,chak hao kheer,0
kerala kanji,kanji,1
kerala kanji,kuzhi paniyaram,0
kerala kanji,paravannam,0
kerala kanji,avial,0
kerala kanji,papadum,0
kerala kanji,theeyal,0
kerala kanji,puttu,0
kerala kanji,kachori,0
kaara kozhambu,kaara kozhambu,1
kaara kozhambu,kuzhambu,0
kaara kozhambu,koshambri,0
kaara kozhambu,cham cham,0
kaara kozhambu,sev khamani,0
kaara kozhambu,namakpara,0
kaara kozhambu,sambar,0
kaara kozhambu,paratha,0
teekha kaara kozhambu,kaara kozhambu,1
teekha kaara kozhambu,kuzhambu,0
teekha kaara kozhambu,tandoori chicken,0
teekha kaara kozhambu,kakinada khaja,0
teekha kaara kozhambu,bhindi masala,0
teekha kaara kozhambu,lilva kachori,0
teekha kaara kozhambu,koshambri,0
teekha kaara kozhambu,khichdi,0
sesame oil kaara kozhambu,kaara kozhambu,1
sesame oil kaara kozhambu,kuzhakkattai,0
sesame oil kaara kozhambu,theeyal,0
sesame oil kaara kozhambu,thayir sadam,0
sesame oil kaara kozhambu,khichu,0
sesame oil kaara kozhambu,dhokla,0
sesame oil kaara kozhambu,bhakri,0
sesame oil kaara kozhambu,khichdi,0
spicy kaara kozhambu,kaara kozhambu,1
spicy kaara kozhambu,kuzhambu,0
spicy kaara kozhambu,koshambri,0
spicy kaara kozhambu,koshimbir,0
spicy kaara kozhambu,khorisa,0
spicy kaara kozhambu,saath,0
spicy kaara kozhambu,galho,0
spicy kaara kozhambu,koldil duck,0
tamil nadu kaara kozhambu,kaara kozhambu,1
tamil nadu kaara kozhambu,kuzhambu,0
tamil nadu kaara kozhambu,pongal,0
tamil nadu kaara kozhambu,unni appam,0
tamil nadu kaara kozhambu,poriyal,0
tamil nadu kaara kozhambu,idiappam,0
tamil nadu kaara kozhambu,kuzhakkattai,0
tamil nadu kaara kozhambu,shukto,0
kaara kozhambu main course,kaara kozhambu,1
kaara kozhambu main course,kuzhambu,0
kaara kozhambu main course,sevai,0
kaara kozhambu main course,koshimbir,0
kaara kozhambu main course,keri no ras,0
kaara kozhambu main course,kansar,0
kaara kozhambu main course,saath,0
kaara kozhambu main course,kanji,0
keerai kootu,keerai kootu,1
keerai kootu,keerai sadam,0
keerai kootu,keerai masiyal,0
keerai kootu,kootu,0
keerai kootu,keerai poriyal,0
keerai kootu,kos kootu,0
keerai kootu,cheera doi,0
keerai kootu,surnoli,0
keerai kootu main course,keerai kootu,1
keerai kootu main course,kootu,0
keerai kootu main course,keerai sadam,0
keerai kootu main course,keerai masiyal,0
keerai kootu main course,kos kootu,0
keerai kootu main course,keerai poriyal,0
keerai kootu main course,sevai,0
keerai kootu main course,ghooghra,0
teekha keerai kootu,keerai kootu,1
teekha keerai kootu,keerai sadam,0
teekha keerai kootu,keerai masiyal,0
teekha keerai kootu,kootu,0
teekha keerai kootu,keerai poriyal,0
teekha keerai kootu,kos kootu,0
teekha keerai kootu,cheera doi,0
teekha keerai kootu,chicken varuval,0
tamil nadu keerai kootu,keerai kootu,1
tamil nadu keerai kootu,keerai sadam,0
tamil nadu keerai kootu,keerai masiyal,0
tamil nadu keerai kootu,kootu,0
tamil nadu keerai kootu,kos kootu,0
tamil nadu keerai kootu,keerai poriyal,0
tamil nadu keerai kootu,pongal,0
tamil nadu keerai kootu,cham cham,0
spicy keerai kootu,keerai kootu,1
spicy keerai kootu,keerai masiyal,0
spicy keerai kootu,keerai sadam,0
spicy keerai kootu,kootu,0
spicy keerai kootu,keerai poriyal,0
spicy keerai kootu,kos kootu,0
spicy keerai kootu,avial,0
spicy keerai kootu,vada,0
moong dal keerai kootu,keerai kootu,1
moong dal keerai kootu,kos kootu,0
moong dal keerai kootu,daal baati churma,0
moong dal keerai kootu,kachori,0
moong dal keerai kootu,khichdi,0
moong dal keerai kootu,koshambri,0
moong dal keerai kootu,kootu,0
moong dal keerai kootu,konir dom,0
teekha keerai masiyal,keerai masiyal,1
teekha keerai masiyal,keerai sadam,0
teekha keerai masiyal,keerai poriyal,0
teekha keerai masiyal,keerai kootu,0
teekha keerai masiyal,bhindi masala,0
teekha keerai masiyal,paneer tikka masala,0
teekha keerai masiyal,tandoori chicken,0
teekha keerai masiyal,puttu,0
spicy keerai masiyal,keerai masiyal,1
spicy keerai masiyal,keerai sadam,0
spicy keerai masiyal,keerai poriyal,0
spicy keerai masiyal,keerai kootu,0
spicy keerai masiyal,poriyal,0
spicy keerai masiyal,bhindi masala,0
spicy keerai masiyal,paneer tikka masala,0
spicy keerai masiyal,koldil chicken,0
urad dal keerai masiyal,keerai masiyal,1
urad dal keerai masiyal,keerai kootu,0
urad dal keerai masiyal,dosa,0
urad dal keerai masiyal,keerai poriyal,0
urad dal keerai masiyal,poriyal,0
urad dal keerai masiyal,idli,0
urad dal keerai masiyal,handwo,0
urad dal keerai masiyal,sheer korma,0
tamil nadu keerai masiyal,keerai masiyal,1
tamil nadu keerai masiyal,keerai sadam,0
tamil nadu keerai masiyal,keerai poriyal,0
tamil nadu keerai masiyal,keerai kootu,0
tamil nadu keerai masiyal,poriyal,0
tamil nadu keerai masiyal,pongal,0
tamil nadu keerai masiyal,unni appam,0
tamil nadu keerai masiyal,singori,0
keerai masiyal,keerai masiyal,1
keerai masiyal,keerai sadam,0
keerai masiyal,keerai poriyal,0
keerai masiyal,keerai kootu,0
keerai masiyal,bhindi masala,0
keerai masiyal,paneer tikka masala,0
keerai masiyal,poriyal,0
keerai masiyal,kadai paneer,0
keerai masiyal main course,keerai masiyal,1
keerai masiyal main course,keerai poriyal,0
keerai masiyal main course,keerai sadam,0
keerai masiyal main course,keerai kootu,0
keerai masiyal main course,poriyal,0
keerai masiyal main course,sevai,0
keerai masiyal main course,dal makhani,0
keerai masiyal main course,chhena kheeri,0
tamil nadu keerai sadam,keerai sadam,1
tamil nadu keerai sadam,keerai masiyal,0
tamil nadu keerai sadam,kothamali sadam,0
tamil nadu keerai sadam,puli sadam,0
tamil nadu keerai sadam,currivepillai sadam,0
tamil nadu keerai sadam,keerai kootu,0
tamil nadu keerai sadam,keerai poriyal,0
tamil nadu keerai sadam,zunka,0
keerai sadam,keerai sadam,1
keerai sadam,keerai masiyal,0
keerai sadam,currivepillai sadam,0
keerai sadam,keerai kootu,0
keerai sadam,keerai poriyal,0
keerai sadam,kothamali sadam,0
keerai sadam,puli sadam,0
keerai sadam,pattor,0
spicy keerai sadam,keerai sadam,1
spicy keerai sadam,keerai masiyal,0
spicy keerai sadam,currivepillai sadam,0
spicy keerai sadam,keerai kootu,0
spicy keerai sadam,kothamali sadam,0
spicy keerai sadam,keerai poriyal,0
spicy keerai sadam,puli sadam,0
spicy keerai sadam,bajri no rotlo,0
greens keerai sadam,keerai sadam,1
greens keerai sadam,keerai masiyal,0
greens keerai sadam,currivepillai sadam,0
greens keerai sadam,keerai kootu,0
greens keerai sadam,keerai poriyal,0
greens keerai sadam,kothamali sadam,0
greens keerai sadam,puli sadam,0
greens keerai sadam,keerai masiyal,0
teekha keerai sadam,keerai sadam,1
teekha keerai sadam,keerai masiyal,0
teekha keerai sadam,currivepillai sadam,0
teekha keerai sadam,keerai kootu,0
teekha keerai sadam,keerai poriyal,0
teekha keerai sadam,kothamali sadam,0
teekha keerai sadam,puli sadam,0
teekha keerai sadam,sheer korma,0
keerai sadam main course,keerai sadam,1
keerai sadam main course,keerai masiyal,0
keerai sadam main course,currivepillai sadam,0
keerai sadam main course,kothamali sadam,0
keerai sadam main course,puli sadam,0
keerai sadam main course,keerai kootu,0
keerai sadam main course,keerai poriyal,0
keerai sadam main course,tandoori chicken,0
amaranth leaves keerai poriyal,keerai poriyal,1
amaranth leaves keerai poriyal,keerai masiyal,0
amaranth leaves keerai poriyal,poriyal,0
amaranth leaves keerai poriyal,keerai sadam,0
amaranth leaves keerai poriyal,keerai kootu,0
amaranth leaves keerai poriyal,beef fry,0
amaranth leaves keerai poriyal,aloo gobi,0
amaranth leaves keerai poriyal,thayir sadam,0
tamil nadu keerai poriyal,keerai poriyal,1
tamil nadu keerai poriyal,poriyal,0
tamil nadu keerai poriyal,keerai masiyal,0
tamil nadu keerai poriyal,keerai sadam,0
tamil nadu keerai poriyal,keerai kootu,0
tamil nadu keerai poriyal,pongal,0
tamil nadu keerai poriyal,unni appam,0
tamil nadu keerai poriyal,khakhra,0
keerai poriyal main course,keerai poriyal,1
keerai poriyal main course,poriyal,0
keerai poriyal main course,keerai masiyal,0
keerai poriyal main course,keerai sadam,0
keerai poriyal main course,keerai kootu,0
keerai poriyal main course,sevai,0
keerai poriyal main course,dal makhani,0
keerai poriyal main course,singori,0
spicy keerai poriyal,keerai poriyal,1
spicy keerai poriyal,poriyal,0
spicy keerai poriyal,keerai masiyal,0
spicy keerai poriyal,keerai sadam,0
spicy keerai poriyal,keerai kootu,0
spicy keerai poriyal,galho,0
spicy keerai poriyal,jeera aloo,0
spicy keerai poriyal,chapati,0
teekha keerai poriyal,keerai poriyal,1
teekha keerai poriyal,poriyal,0
teekha keerai poriyal,keerai masiyal,0
teekha keerai poriyal,keerai sadam,0
teekha keerai poriyal,keerai kootu,0
teekha keerai poriyal,jeera aloo,0
teekha keerai poriyal,sevai,0
teekha keerai poriyal,sandige,0
keerai poriyal,keerai poriyal,1
keerai poriyal,poriyal,0
keerai poriyal,keerai masiyal,0
keerai poriyal,keerai sadam,0
keerai poriyal,keerai kootu,0
keerai poriyal,jeera aloo,0
keerai poriyal,sevai,0
keerai poriyal,chole bhature,0
teekha beef fry,beef fry,1
teekha beef fry,chevdo,0
teekha beef fry,bombil fry,0
teekha beef fry,kumol sawul,0
teekha beef fry,mihidana,0
teekha beef fry,poha,0
teekha beef fry,kadhi pakoda,0
teekha beef fry,basundi,0
beef fry main course,beef fry,1
beef fry main course,bombil fry,0
beef fry main course,chevdo,0
beef fry main course,kumol sawul,0
beef fry main course,paravannam,0
beef fry main course,saath,0
beef fry main course,koshimbir,0
beef fry main course,jeera aloo,0
beef beef fry,beef fry,1
beef beef fry,chevdo,0
beef beef fry,bombil fry,0
beef beef fry,kumol sawul,0
beef beef fry,bisi bele bath,0
beef beef fry,vegetable jalfrezi,0
beef beef fry,mishti chholar dal,0
beef beef fry,dal makhani,0
beef fry,beef fry,1
beef fry,chevdo,0
beef fry,bombil fry,0
beef fry,kumol sawul,0
beef fry,doodhpak,0
beef fry,lyangcha,0
beef fry,kheer,0
beef fry,unni appam,0
kerala beef fry,beef fry,1
kerala beef fry,paravannam,0
kerala beef fry,kuzhi paniyaram,0
kerala beef fry,avial,0
kerala beef fry,chevdo,0
kerala beef fry,papadum,0
kerala beef fry,theeyal,0
kerala beef fry,sheera,0
spicy beef fry,beef fry,1
spicy beef fry,chevdo,0
spicy beef fry,bombil fry,0
spicy beef fry,kumol sawul,0
spicy beef fry,rajma chaval,0
spicy beef fry,kabiraji,0
spicy beef fry,ghooghra,0
spicy beef fry,kheer,0
kootu,kootu,1
kootu,kos kootu,0
kootu,keerai kootu,0
kootu,kumol sawul,0
kootu,pootharekulu,0
kootu,khorisa,0
kootu,avial,0
kootu,sabudana khichadi,0
spicy kootu,kootu,1
spicy kootu,kos kootu,0
spicy kootu,keerai kootu,0
spicy kootu,kumol sawul,0
spicy kootu,khorisa,0
spicy kootu,avial,0
spicy kootu,daal dhokli,0
spicy kootu,kuzhambu,0
kootu main course,kootu,1
kootu main course,kos kootu,0
kootu main course,keerai kootu,0
kootu main course,kumol sawul,0
kootu main course,sevai,0
kootu main course,keri no ras,0
kootu main course,koshimbir,0
kootu main course,chicken razala,0
chana dal kootu,kootu,1
chana dal kootu,keerai kootu,0
chana dal kootu,kos kootu,0
chana dal kootu,handwo,0
chana dal kootu,poriyal,0
chana dal kootu,daal baati churma,0
chana dal kootu,poornalu,0
chana dal kootu,rasabali,0
tamil nadu kootu,kootu,1
tamil nadu kootu,kos kootu,0
tamil nadu kootu,keerai kootu,0
tamil nadu kootu,pongal,0
tamil nadu kootu,unni appam,0
tamil nadu kootu,poriyal,0
tamil nadu kootu,idiappam,0
tamil nadu kootu,currivepillai sadam,0
teekha kootu,kootu,1
teekha kootu,kos kootu,0
teekha kootu,keerai kootu,0
teekha kootu,kakinada khaja,0
teekha kootu,tandoori chicken,0
teekha kootu,chhena kheeri,0
teekha kootu,kaara kozhambu,0
teekha kootu,aloo tikki,0
spicy kos kootu,kos kootu,1
spicy kos kootu,kootu,0
spicy kos kootu,keerai kootu,0
spicy kos kootu,veg kolhapuri,0
spicy kos kootu,navrattan korma,0
spicy kos kootu,koshimbir,0
spicy kos kootu,daal dhokli,0
spicy kos kootu,pani pitha,0
kos kootu main course,kos kootu,1
kos kootu main course,kootu,0
kos kootu main course,keerai kootu,0
kos kootu main course,koshimbir,0
kos kootu main course,sevai,0
kos kootu main course,kumol sawul,0
kos kootu main course,keri no ras,0
kos kootu main course,khichu,0
moong dal kos kootu,kos kootu,1
moong dal kos kootu,keerai kootu,0
moong dal kos kootu,daal baati churma,0
moong dal kos kootu,kachori,0
moong dal kos kootu,koshambri,0
moong dal kos kootu,khichdi,0
moong dal kos kootu,kootu,0
