query,dish_name,label
potatoes samosa,mushroom do pyaza,0
potatoes samosa,rasam,0
teekha samosa,samosa,1
teekha samosa,litti chokha,0
teekha samosa,pattor,0
teekha samosa,dahi vada,0
teekha samosa,konir dom,0
teekha samosa,alu pitika,0
teekha samosa,papadum,0
teekha samosa,kofta,0
sattu sattu ki roti,sattu ki roti,1
sattu sattu ki roti,kachori,0
sattu sattu ki roti,lilva kachori,0
sattu sattu ki roti,mag dhokli,0
sattu sattu ki roti,dosa,0
sattu sattu ki roti,singori,0
sattu sattu ki roti,amti,0
sattu sattu ki roti,chikki,0
teekha sattu ki roti,sattu ki roti,1
teekha sattu ki roti,aloo shimla mirch,0
teekha sattu ki roti,kolim jawla,0
teekha sattu ki roti,ghooghra,0
teekha sattu ki roti,chicken tikka masala,0
teekha sattu ki roti,fara,0
teekha sattu ki roti,thayir sadam,0
teekha sattu ki roti,dum aloo,0
spicy sattu ki roti,sattu ki roti,1
spicy sattu ki roti,shahi paneer,0
spicy sattu ki roti,sohan halwa,0
spicy sattu ki roti,haq maas,0
spicy sattu ki roti,uttapam,0
spicy sattu ki roti,keerai masiyal,0
spicy sattu ki roti,bhatura,0
spicy sattu ki roti,chapati,0
sattu ki roti,sattu ki roti,1
sattu ki roti,bajri no rotlo,0
sattu ki roti,khakhra,0
sattu ki roti,luchi,0
sattu ki roti,lauki ki subji,0
sattu ki roti,bengena pitika,0
sattu ki roti,paratha,0
sattu ki roti,paniyaram,0
sattu ki roti main course,sattu ki roti,1
sattu ki roti main course,petha,0
sattu ki roti main course,handwo,0
sattu ki roti main course,keerai poriyal,0
sattu ki roti main course,koldil chicken,0
sattu ki roti main course,khakhra,0
sattu ki roti main course,vindaloo,0
sattu ki roti main course,rasabali,0
bihar sattu ki roti,sattu ki roti,1
bihar sattu ki roti,aloo shimla mirch,0
bihar sattu ki roti,paniyaram,0
bihar sattu ki roti,lassi,0
bihar sattu ki roti,poha,0
bihar sattu ki roti,kadai paneer,0
bihar sattu ki roti,paratha,0
bihar sattu ki roti,papadum,0
shahi paneer,shahi paneer,1
shahi paneer,tandoori chicken,0
shahi paneer,attu,0
shahi paneer,paniyaram,0
shahi paneer,red rice,0
shahi paneer,malapua,0
shahi paneer,sohan halwa,0
shahi paneer,daal dhokli,0
punjab shahi paneer,shahi paneer,1
punjab shahi paneer,kos kootu,0
punjab shahi paneer,mishti chholar dal,0
punjab shahi paneer,rabri,0
punjab shahi paneer,idli,0
punjab shahi paneer,kuzhakkattai,0
punjab shahi paneer,red rice,0
punjab shahi paneer,poha,0
cottage cheese shahi paneer,shahi paneer,1
cottage cheese shahi paneer,papadum,0
cottage cheese shahi paneer,koshimbir,0
cottage cheese shahi paneer,upma,0
cottage cheese shahi paneer,attu,0
cottage cheese shahi paneer,kumol sawul,0
cottage cheese shahi paneer,mushroom do pyaza,0
cottage cheese shahi paneer,keerai sadam,0
teekha shahi paneer,shahi paneer,1
teekha shahi paneer,paratha,0
teekha shahi paneer,poha,0
teekha shahi paneer,khorisa,0
teekha shahi paneer,theeyal,0
teekha shahi paneer,sattu ki roti,0
teekha shahi paneer,chakali,0
teekha shahi paneer,keerai masiyal,0
spicy shahi paneer,shahi paneer,1
spicy shahi paneer,thayir sadam,0
spicy shahi paneer,khar,0
spicy shahi paneer,beef fry,0
spicy shahi paneer,sandige,0
spicy shahi paneer,kadai paneer,0
spicy shahi paneer,dal makhani,0
spicy shahi paneer,misi roti,0
shahi paneer main course,shahi paneer,1
shahi paneer main course,masor tenga,0
shahi paneer main course,lilva kachori,0
shahi paneer main course,khaman,0
shahi paneer main course,keerai kootu,0
shahi paneer main course,rabri,0
shahi paneer main course,masor koni,0
shahi paneer main course,paneer tikka masala,0
sweet shahi tukra,shahi tukra,1
sweet shahi tukra,doodhpak,0
sweet shahi tukra,phirni,0
sweet shahi tukra,gavvalu,0
sweet shahi tukra,imarti,0
sweet shahi tukra,paruppu sadam,0
sweet shahi tukra,ariselu,0
sweet shahi tukra,obbattu holige,0
telangana shahi tukra,shahi tukra,1
telangana shahi tukra,dhondas,0
telangana shahi tukra,mysore pak,0
telangana shahi tukra,malapua,0
telangana shahi tukra,kheer sagar,0
telangana shahi tukra,sohan halwa,0
telangana shahi tukra,chhena kheeri,0
telangana shahi tukra,dharwad pedha,0
shahi tukra dessert,shahi tukra,1
shahi tukra dessert,bebinca,0
shahi tukra dessert,keerai masiyal,0
shahi tukra dessert,keerai sadam,0
shahi tukra dessert,dudhi halwa,0
shahi tukra dessert,kakinada khaja,0
shahi tukra dessert,shrikhand,0
shahi tukra dessert,mag dhokli,0
shahi tukra,shahi tukra,1
shahi tukra,laddu,0
shahi tukra,pithe,0
shahi tukra,sheera,0
shahi tukra,sevai,0
shahi tukra,kheer sagar,0
shahi tukra,shrikhand,0
shahi tukra,sheer korma,0
rose water shahi tukra,shahi tukra,1
rose water shahi tukra,kos kootu,0
rose water shahi tukra,panjeeri,0
rose water shahi tukra,dhondas,0
rose water shahi tukra,sukhdi,0
rose water shahi tukra,dharwad pedha,0
rose water shahi tukra,pithe,0
rose water shahi tukra,misi roti,0
meetha shahi tukra,shahi tukra,1
meetha shahi tukra,kootu,0
meetha shahi tukra,phirni,0
meetha shahi tukra,kanji,0
meetha shahi tukra,mihidana,0
meetha shahi tukra,gud papdi,0
meetha shahi tukra,qubani ka meetha,0
meetha shahi tukra,luchi,0
vegetable jalfrezi,vegetable jalfrezi,1
vegetable jalfrezi,copra paak,0
vegetable jalfrezi,kadai paneer,0
vegetable jalfrezi,aloo matar,0
vegetable jalfrezi,bhakri,0
vegetable jalfrezi,idli,0
vegetable jalfrezi,vada,0
vegetable jalfrezi,rajma chaval,0
teekha vegetable jalfrezi,vegetable jalfrezi,1
teekha vegetable jalfrezi,rongi,0
teekha vegetable jalfrezi,khichu,0
teekha vegetable jalfrezi,kuzhakkattai,0
teekha vegetable jalfrezi,rasam,0
teekha vegetable jalfrezi,paruppu sadam,0
teekha vegetable jalfrezi,dhokla,0
teekha vegetable jalfrezi,prawn malai curry,0
vegetable jalfrezi main course,vegetable jalfrezi,1
vegetable jalfrezi main course,prawn malai curry,0
vegetable jalfrezi main course,malapua,0
vegetable jalfrezi main course,upma,0
vegetable jalfrezi main course,daal puri,0
vegetable jalfrezi main course,theeyal,0
vegetable jalfrezi main course,kutchi dabeli,0
vegetable jalfrezi main course,sutar feni,0
punjab vegetable jalfrezi,vegetable jalfrezi,1
punjab vegetable jalfrezi,kabiraji,0
punjab vegetable jalfrezi,chana masala,0
punjab vegetable jalfrezi,pattor,0
punjab vegetable jalfrezi,bhindi masala,0
punjab vegetable jalfrezi,pani pitha,0
punjab vegetable jalfrezi,pav bhaji,0
punjab vegetable jalfrezi,khichu,0
baby corn vegetable jalfrezi,vegetable jalfrezi,1
baby corn vegetable jalfrezi,keri no ras,0
baby corn vegetable jalfrezi,kootu,0
baby corn vegetable jalfrezi,aloo matar,0
baby corn vegetable jalfrezi,pattor,0
baby corn vegetable jalfrezi,masala dosa,0
baby corn vegetable jalfrezi,tandoori fish tikka,0
baby corn vegetable jalfrezi,paruppu sadam,0
spicy vegetable jalfrezi,vegetable jalfrezi,1
spicy vegetable jalfrezi,pattor,0
spicy vegetable jalfrezi,chana masala,0
spicy vegetable jalfrezi,haq maas,0
spicy vegetable jalfrezi,obbattu holige,0
spicy vegetable jalfrezi,koldil duck,0
spicy vegetable jalfrezi,upma,0
spicy vegetable jalfrezi,kumol sawul,0
spicy tandoori chicken,tandoori chicken,1
spicy tandoori chicken,koshimbir,0
spicy tandoori chicken,vindaloo,0
spicy tandoori chicken,sev tameta,0
spicy tandoori chicken,shufta,0
spicy tandoori chicken,jeera aloo,0
spicy tandoori chicken,sabudana khichadi,0
spicy tandoori chicken,aloo matar,0
greek yogurt tandoori chicken,tandoori chicken,1
greek yogurt tandoori chicken,kootu,0
greek yogurt tandoori chicken,kumol sawul,0
greek yogurt tandoori chicken,patra,0
greek yogurt tandoori chicken,masor koni,0
greek yogurt tandoori chicken,dum aloo,0
greek yogurt tandoori chicken,sohan halwa,0
greek yogurt tandoori chicken,sambar,0
tandoori chicken main course,tandoori chicken,1
tandoori chicken main course,khichu,0
tandoori chicken main course,paniyaram,0
tandoori chicken main course,navrattan korma,0
tandoori chicken main course,khakhra,0
tandoori chicken main course,aloo shimla mirch,0
tandoori chicken main course,shukto,0
tandoori chicken main course,vegetable jalfrezi,0
tandoori chicken,tandoori chicken,1
tandoori chicken,chana masala,0
tandoori chicken,galho,0
tandoori chicken,bilahi maas,0
tandoori chicken,konir dom,0
tandoori chicken,chole bhature,0
tandoori chicken,aloo tikki,0
tandoori chicken,idiappam,0
punjab tandoori chicken,tandoori chicken,1
punjab tandoori chicken,puttu,0
punjab tandoori chicken,kombdi vade,0
punjab tandoori chicken,kaara kozhambu,0
punjab tandoori chicken,currivepillai sadam,0
punjab tandoori chicken,namakpara,0
punjab tandoori chicken,koldil chicken,0
punjab tandoori chicken,naan,0
teekha tandoori chicken,tandoori chicken,1
teekha tandoori chicken,pani pitha,0
teekha tandoori chicken,uttapam,0
teekha tandoori chicken,namakpara,0
teekha tandoori chicken,fara,0
teekha tandoori chicken,keerai sadam,0
teekha tandoori chicken,veg kolhapuri,0
teekha tandoori chicken,pindi chana,0
teekha tandoori fish tikka,tandoori fish tikka,1
teekha tandoori fish tikka,pesarattu,0
teekha tandoori fish tikka,vindaloo,0
teekha tandoori fish tikka,attu,0
teekha tandoori fish tikka,papadum,0
teekha tandoori fish tikka,bhatura,0
teekha tandoori fish tikka,poriyal,0
teekha tandoori fish tikka,puri bhaji,0
chickpea flour tandoori fish tikka,tandoori fish tikka,1
chickpea flour tandoori fish tikka,rajma chaval,0
chickpea flour tandoori fish tikka,koldil duck,0
chickpea flour tandoori fish tikka,papadum,0
chickpea flour tandoori fish tikka,sambar,0
chickpea flour tandoori fish tikka,pav bhaji,0
chickpea flour tandoori fish tikka,naan,0
chickpea flour tandoori fish tikka,misi roti,0
tandoori fish tikka starter,tandoori fish tikka,1
tandoori fish tikka starter,papad,0
tandoori fish tikka starter,khakhra,0
tandoori fish tikka starter,singori,0
tandoori fish tikka starter,chevdo,0
tandoori fish tikka starter,petha,0
tandoori fish tikka starter,chicken tikka,0
tandoori fish tikka starter,ledikeni,0
spicy tandoori fish tikka,tandoori fish tikka,1
spicy tandoori fish tikka,thepla,0
spicy tandoori fish tikka,paratha,0
spicy tandoori fish tikka,pav bhaji,0
spicy tandoori fish tikka,chicken tikka,0
spicy tandoori fish tikka,jalebi,0
spicy tandoori fish tikka,aloo methi,0
spicy tandoori fish tikka,shankarpali,0
tandoori fish tikka,tandoori fish tikka,1
tandoori fish tikka,keerai masiyal,0
tandoori fish tikka,dal makhani,0
tandoori fish tikka,bajri no rotlo,0
tandoori fish tikka,surnoli,0
tandoori fish tikka,vegetable jalfrezi,0
tandoori fish tikka,lilva kachori,0
tandoori fish tikka,pork bharta,0
punjab tandoori fish tikka,tandoori fish tikka,1
punjab tandoori fish tikka,keerai kootu,0
punjab tandoori fish tikka,alu pitika,0
punjab tandoori fish tikka,upma,0
punjab tandoori fish tikka,uttapam,0
punjab tandoori fish tikka,tandoori chicken,0
punjab tandoori fish tikka,aloo shimla mirch,0
punjab tandoori fish tikka,gavvalu,0
whole wheat flour attu,attu,1
whole wheat flour attu,rajma chaval,0
whole wheat flour attu,sambar,0
whole wheat flour attu,poriyal,0
whole wheat flour attu,chakali,0
whole wheat flour attu,bhindi masala,0
whole wheat flour attu,sevai,0
whole wheat flour attu,kabiraji,0
spicy attu,attu,1
spicy attu,thayir sadam,0
spicy attu,koshambri,0
spicy attu,alu pitika,0
spicy attu,shukto,0
spicy attu,poriyal,0
spicy attu,chakali,0
spicy attu,kofta,0
andhra pradesh attu,attu,1
andhra pradesh attu,kolim jawla,0
andhra pradesh attu,koshimbir,0
andhra pradesh attu,rajma chaval,0
andhra pradesh attu,pork bharta,0
andhra pradesh attu,qubani ka meetha,0
andhra pradesh attu,sev khamani,0
andhra pradesh attu,palak paneer,0
attu,attu,1
attu,sev tameta,0
attu,paneer butter masala,0
attu,mushroom matar,0
attu,bandar laddu,0
attu,koshimbir,0
attu,saath,0
attu,shufta,0
teekha attu,attu,1
teekha attu,fara,0
teekha attu,kadhi pakoda,0
teekha attu,masor koni,0
teekha attu,kootu,0
teekha attu,tandoori chicken,0
teekha attu,aloo gobi,0
teekha attu,ghevar,0
attu snack,attu,1
attu snack,aloo tikki,0
attu snack,idli,0
attu snack,keerai masiyal,0
attu snack,khorisa,0
attu snack,paneer tikka masala,0
attu snack,pachadi,0
attu snack,paneer butter masala,0
avial,avial,1
avial,mag dhokli,0
avial,chicken razala,0
avial,keri no ras,0
avial,sattu ki roti,0
avial,sev tameta,0
avial,paratha,0
avial,poha,0
teekha avial,avial,1
teekha avial,kolim jawla,0
teekha avial,chingri bhape,0
teekha avial,paravannam,0
teekha avial,lauki ke kofte,0
teekha avial,prawn malai curry,0
teekha avial,namakpara,0
teekha avial,rasam,0
avial main course,avial,1
avial main course,paneer butter masala,0
avial main course,daal puri,0
avial main course,bisi bele bath,0
avial main course,pindi chana,0
avial main course,dal tadka,0
avial main course,pootharekulu,0
avial main course,kadhi pakoda,0
spicy avial,avial,1
spicy avial,keerai sadam,0
spicy avial,veg kolhapuri,0
spicy avial,paruppu sadam,0
spicy avial,mushroom matar,0
spicy avial,pesarattu,0
spicy avial,tandoori chicken,0
spicy avial,chingri malai curry,0
kerala avial,avial,1
kerala avial,chicken razala,0
kerala avial,lauki ki subji,0
kerala avial,bilahi maas,0
kerala avial,aloo shimla mirch,0
kerala avial,kutchi dabeli,0
kerala avial,masor tenga,0
kerala avial,rasabali,0
raw banana avial,avial,1
raw banana avial,sattu ki roti,0
raw banana avial,amti,0
raw banana avial,thepla,0
raw banana avial,aloo tikki,0
raw banana avial,khandvi,0
raw banana avial,mishti chholar dal,0
raw banana avial,kuzhambu,0
karnataka bisi bele bath,bisi bele bath,1
karnataka bisi bele bath,mysore pak,0
karnataka bisi bele bath,kadai paneer,0
karnataka bisi bele bath,dum aloo,0
karnataka bisi bele bath,obbattu holige,0
karnataka bisi bele bath,bilahi maas,0
karnataka bisi bele bath,brown rice,0
karnataka bisi bele bath,ghevar,0
spicy bisi bele bath,bisi bele bath,1
spicy bisi bele bath,handwo,0
spicy bisi bele bath,attu,0
spicy bisi bele bath,kootu,0
spicy bisi bele bath,thalipeeth,0
spicy bisi bele bath,gavvalu,0
spicy bisi bele bath,samosa,0
spicy bisi bele bath,mag dhokli,0
teekha bisi bele bath,bisi bele bath,1
teekha bisi bele bath,koshimbir,0
teekha bisi bele bath,mag dhokli,0
teekha bisi bele bath,koldil chicken,0
teekha bisi bele bath,kolim jawla,0
teekha bisi bele bath,paneer tikka masala,0
teekha bisi bele bath,alu pitika,0
teekha bisi bele bath,payasam,0
bisi bele bath main course,bisi bele bath,1
bisi bele bath main course,kumol sawul,0
bisi bele bath main course,alu pitika,0
bisi bele bath main course,turiya patra vatana sabji,0
bisi bele bath main course,attu,0
bisi bele bath main course,beef fry,0
bisi bele bath main course,kanji,0
bisi bele bath main course,pakhala,0
bisi bele bath,bisi bele bath,1
bisi bele bath,paruppu sadam,0
bisi bele bath,tandoori chicken,0
bisi bele bath,puttu,0
bisi bele bath,konir dom,0
bisi bele bath,thayir sadam,0
bisi bele bath,chingri malai curry,0
bisi bele bath,bandar laddu,0
split pigeon peas bisi bele bath,bisi bele bath,1
split pigeon peas bisi bele bath,karela bharta,0
split pigeon peas bisi bele bath,sattu ki roti,0
split pigeon peas bisi bele bath,bhakri,0
split pigeon peas bisi bele bath,aloo shimla mirch,0
split pigeon peas bisi bele bath,red rice,0
split pigeon peas bisi bele bath,paratha,0
split pigeon peas bisi bele bath,kombdi vade,0
teekha currivepillai sadam,currivepillai sadam,1
teekha currivepillai sadam,rasam,0
teekha currivepillai sadam,thayir sadam,0
teekha currivepillai sadam,khandvi,0
teekha currivepillai sadam,qubani ka meetha,0
teekha currivepillai sadam,keri no ras,0
teekha currivepillai sadam,kootu,0
teekha currivepillai sadam,kutchi dabeli,0
spicy currivepillai sadam,currivepillai sadam,1
spicy currivepillai sadam,pindi chana,0
spicy currivepillai sadam,dharwad pedha,0
spicy currivepillai sadam,puttu,0
spicy currivepillai sadam,khakhra,0
spicy currivepillai sadam,handwo,0
spicy currivepillai sadam,daal baati churma,0
spicy currivepillai sadam,biryani,0
chana dal currivepillai sadam,currivepillai sadam,1
chana dal currivepillai sadam,paruppu sadam,0
chana dal currivepillai sadam,palak paneer,0
chana dal currivepillai sadam,surnoli,0
chana dal currivepillai sadam,kadhi pakoda,0
chana dal currivepillai sadam,bisi bele bath,0
chana dal currivepillai sadam,chicken varuval,0
chana dal currivepillai sadam,cheera doi,0
currivepillai sadam,currivepillai sadam,1
currivepillai sadam,chicken tikka,0
currivepillai sadam,bhindi masala,0
currivepillai sadam,bhakri,0
currivepillai sadam,koldil chicken,0
currivepillai sadam,pootharekulu,0
currivepillai sadam,litti chokha,0
currivepillai sadam,vegetable jalfrezi,0
currivepillai sadam main course,currivepillai sadam,1
currivepillai sadam main course,mag dhokli,0
currivepillai sadam main course,namakpara,0
currivepillai sadam main course,bajri no rotlo,0
currivepillai sadam main course,pani puri,0
currivepillai sadam main course,bhatura,0
currivepillai sadam main course,aloo shimla mirch,0
currivepillai sadam main course,kakinada khaja,0
tamil nadu currivepillai sadam,currivepillai sadam,1
tamil nadu currivepillai sadam,chana masala,0
tamil nadu currivepillai sadam,vegetable jalfrezi,0
tamil nadu currivepillai sadam,kofta,0
tamil nadu currivepillai sadam,lilva kachori,0
tamil nadu currivepillai sadam,aloo shimla mirch,0
tamil nadu currivepillai sadam,bombil fry,0
tamil nadu currivepillai sadam,farsi puri,0
chana dal dosa,dosa,1
chana dal dosa,chicken tikka,0
chana dal dosa,chingri malai curry,0
chana dal dosa,kuzhakkattai,0
chana dal dosa,haq maas,0
chana dal dosa,masor koni,0
chana dal dosa,chole bhature,0
chana dal dosa,kajjikaya,0
teekha dosa,dosa,1
teekha dosa,pav bhaji,0
teekha dosa,kabiraji,0
teekha dosa,palathalikalu,0
teekha dosa,papad,0
teekha dosa,puli sadam,0
teekha dosa,surnoli,0
teekha dosa,sandesh,0
spicy dosa,dosa,1
spicy dosa,kuzhambu,0
spicy dosa,bhindi masala,0
spicy dosa,mysore pak,0
spicy dosa,pootharekulu,0
spicy dosa,mushroom do pyaza,0
spicy dosa,chingri malai curry,0
spicy dosa,pakhala,0
dosa,dosa,1
dosa,tandoori fish tikka,0
dosa,chakali,0
dosa,thepla,0
dosa,kombdi vade,0
dosa,biryani,0
dosa,aloo shimla mirch,0
dosa,kanji,0
dosa snack,dosa,1
dosa snack,bhindi masala,0
dosa snack,paneer tikka masala,0
dosa snack,kuzhambu,0
dosa snack,puri bhaji,0
dosa snack,palak paneer,0
dosa snack,kumol sawul,0
dosa snack,cheera doi,0
idiappam snack,idiappam,1
idiappam snack,kuzhakkattai,0
idiappam snack,pindi chana,0
idiappam snack,uttapam,0
idiappam snack,aloo matar,0
idiappam snack,muthiya,0
idiappam snack,shahi tukra,0
idiappam snack,mushroom matar,0
idiappam,idiappam,1
idiappam,idli,0
idiappam,koldil chicken,0
idiappam,puttu,0
idiappam,dosa,0
idiappam,sheer korma,0
idiappam,alu pitika,0
idiappam,chicken razala,0
tamil nadu idiappam,idiappam,1
tamil nadu idiappam,tandoori chicken,0
tamil nadu idiappam,shukto,0
tamil nadu idiappam,dum aloo,0
tamil nadu idiappam,chevdo,0
tamil nadu idiappam,keerai sadam,0
tamil nadu idiappam,sabudana khichadi,0
tamil nadu idiappam,kadhi pakoda,0
teekha idiappam,idiappam,1
teekha idiappam,pesarattu,0
teekha idiappam,biryani,0
teekha idiappam,handwo,0
teekha idiappam,ariselu,0
teekha idiappam,sambar,0
teekha idiappam,aloo matar,0
teekha idiappam,kulfi falooda,0
spicy idiappam,idiappam,1
spicy idiappam,khichu,0
spicy idiappam,avial,0
spicy idiappam,kaara kozhambu,0
spicy idiappam,daal dhokli,0
spicy idiappam,palak paneer,0
spicy idiappam,upma,0
spicy idiappam,ledikeni,0
rice flour idiappam,idiappam,1
rice flour idiappam,kadai paneer,0
rice flour idiappam,sattu ki roti,0
rice flour idiappam,samosa,0
rice flour idiappam,sheer korma,0
rice flour idiappam,keerai sadam,0
rice flour idiappam,chicken tikka,0
rice flour idiappam,luchi,0
idli,idli,1
idli,obbattu holige,0
idli,khakhra,0
idli,jeera aloo,0
idli,ariselu,0
idli,chakali,0
idli,paruppu sadam,0
idli,pithe,0
split urad dal idli,idli,1
split urad dal idli,daal dhokli,0
split urad dal idli,khaman,0
split urad dal idli,surnoli,0
split urad dal idli,koldil chicken,0
split urad dal idli,pesarattu,0
split urad dal idli,maach jhol,0
split urad dal idli,thayir sadam,0
teekha idli,idli,1
teekha idli,vindaloo,0
teekha idli,keerai sadam,0
teekha idli,bhindi masala,0
teekha idli,dal tadka,0
teekha idli,mushroom do pyaza,0
teekha idli,amti,0
teekha idli,kolim jawla,0
spicy idli,idli,1
spicy idli,veg kolhapuri,0
spicy idli,makki di roti sarson da saag,0
spicy idli,dharwad pedha,0
spicy idli,handwo,0
spicy idli,keerai masiyal,0
spicy idli,sevai,0
spicy idli,bora sawul,0
idli snack,idli,1
idli snack,sattu ki roti,0
idli snack,kolim jawla,0
idli snack,sandige,0
idli snack,bora sawul,0
idli snack,lauki ki subji,0
idli snack,koldil duck,0
idli snack,zunka,0
kanji snack,kanji,1
kanji snack,samosa,0
kanji snack,sabudana khichadi,0
kanji snack,chicken varuval,0
kanji snack,kuzhambu,0
kanji snack,idiappam,0
kanji snack,pani puri,0
kanji snack,mag dhokli,0
carrot kanji,kanji,1
carrot kanji,khaman,0
carrot kanji,papadum,0
carrot kanji,kansar,0
carrot kanji,bisi bele bath,0
carrot kanji,dharwad pedha,0
carrot kanji,shahi tukra,0
carrot kanji,daal dhokli,0
kanji,kanji,1
kanji,black rice,0
kanji,poha,0
kanji,luchi,0
kanji,rongi,0
kanji,chorafali,0
kanji,puli sadam,0
kanji,paruppu sadam,0
kerala kanji,kanji,1
kerala kanji,kootu,0
kerala kanji,shahi tukra,0
kerala kanji,bengena pitika,0
kerala kanji,poornalu,0
kerala kanji,mag dhokli,0
kerala kanji,biryani,0
kerala kanji,shahi paneer,0
kaara kozhambu,kaara kozhambu,1
kaara kozhambu,bhakri,0
kaara kozhambu,black rice,0
kaara kozhambu,prawn malai curry,0
kaara kozhambu,rongi,0
kaara kozhambu,puttu,0
kaara kozhambu,fara,0
kaara kozhambu,chana masala,0
teekha kaara kozhambu,kaara kozhambu,1
teekha kaara kozhambu,pongal,0
teekha kaara kozhambu,tandoori fish tikka,0
teekha kaara kozhambu,rasam,0
teekha kaara kozhambu,pootharekulu,0
teekha kaara kozhambu,currivepillai sadam,0
teekha kaara kozhambu,chana masala,0
teekha kaara kozhambu,chicken tikka masala,0
sesame oil kaara kozhambu,kaara kozhambu,1
sesame oil kaara kozhambu,lauki ki subji,0
sesame oil kaara kozhambu,red rice,0
sesame oil kaara kozhambu,bajri no rotlo,0
sesame oil kaara kozhambu,koldil chicken,0
sesame oil kaara kozhambu,aloo tikki,0
sesame oil kaara kozhambu,naan,0
sesame oil kaara kozhambu,misti doi,0
spicy kaara kozhambu,kaara kozhambu,1
spicy kaara kozhambu,dalithoy,0
spicy kaara kozhambu,kutchi dabeli,0
spicy kaara kozhambu,avial,0
spicy kaara kozhambu,patra,0
spicy kaara kozhambu,payasam,0
spicy kaara kozhambu,laapsi,0
spicy kaara kozhambu,paruppu sadam,0
tamil nadu kaara kozhambu,kaara kozhambu,1
tamil nadu kaara kozhambu,pindi chana,0
tamil nadu kaara kozhambu,rasam,0
tamil nadu kaara kozhambu,sevai,0
tamil nadu kaara kozhambu,bombil fry,0
tamil nadu kaara kozhambu,gavvalu,0
tamil nadu kaara kozhambu,konir dom,0
tamil nadu kaara kozhambu,kuzhambu,0
kaara kozhambu main course,kaara kozhambu,1
kaara kozhambu main course,kutchi dabeli,0
kaara kozhambu main course,kabiraji,0
kaara kozhambu main course,zunka,0
kaara kozhambu main course,kansar,0
kaara kozhambu main course,poha,0
kaara kozhambu main course,paneer tikka masala,0
kaara kozhambu main course,kumol sawul,0
keerai kootu,keerai kootu,1
keerai kootu,keerai sadam,0
keerai kootu,handwo,0
keerai kootu,currivepillai sadam,0
keerai kootu,kansar,0
keerai kootu,gavvalu,0
keerai kootu,double ka meetha,0
keerai kootu,saath,0
keerai kootu main course,keerai kootu,1
keerai kootu main course,aloo shimla mirch,0
keerai kootu main course,pindi chana,0
keerai kootu main course,kadai paneer,0
keerai kootu main course,vada,0
keerai kootu main course,chakali,0
keerai kootu main course,bengena pitika,0
keerai kootu main course,mawa bati,0
teekha keerai kootu,keerai kootu,1
teekha keerai kootu,bisi bele bath,0
teekha keerai kootu,lauki ki subji,0
teekha keerai kootu,kootu,0
teekha keerai kootu,kuzhambu,0
teekha keerai kootu,mysore pak,0
teekha keerai kootu,kakinada khaja,0
teekha keerai kootu,keerai masiyal,0
tamil nadu keerai kootu,keerai kootu,1
tamil nadu keerai kootu,misi roti,0
tamil nadu keerai kootu,attu,0
tamil nadu keerai kootu,kutchi dabeli,0
tamil nadu keerai kootu,beef fry,0
tamil nadu keerai kootu,palak paneer,0
tamil nadu keerai kootu,papadum,0
tamil nadu keerai kootu,chhena jalebi,0
spicy keerai kootu,keerai kootu,1
spicy keerai kootu,dal makhani,0
spicy keerai kootu,navrattan korma,0
spicy keerai kootu,thayir sadam,0
spicy keerai kootu,rajma chaval,0
spicy keerai kootu,pakhala,0
spicy keerai kootu,bajri no rotlo,0
spicy keerai kootu,dudhi halwa,0
moong dal keerai kootu,keerai kootu,1
moong dal keerai kootu,pattor,0
moong dal keerai kootu,kolim jawla,0
moong dal keerai kootu,samosa,0
moong dal keerai kootu,sandige,0
moong dal keerai kootu,pongal,0
moong dal keerai kootu,sattu ki roti,0
moong dal keerai kootu,thalipeeth,0
teekha keerai masiyal,keerai masiyal,1
teekha keerai masiyal,khandvi,0
teekha keerai masiyal,paratha,0
teekha keerai masiyal,rajma chaval,0
teekha keerai masiyal,ariselu,0
teekha keerai masiyal,bhatura,0
teekha keerai masiyal,mushroom matar,0
teekha keerai masiyal,obbattu holige,0
spicy keerai masiyal,keerai masiyal,1
spicy keerai masiyal,khar,0
spicy keerai masiyal,red rice,0
spicy keerai masiyal,paratha,0
spicy keerai masiyal,alu pitika,0
spicy keerai masiyal,khorisa,0
spicy keerai masiyal,lilva kachori,0
spicy keerai masiyal,thepla,0
urad dal keerai masiyal,keerai masiyal,1
urad dal keerai masiyal,kajjikaya,0
urad dal keerai masiyal,namakpara,0
urad dal keerai masiyal,maach jhol,0
urad dal keerai masiyal,khorisa,0
urad dal keerai masiyal,pindi chana,0
urad dal keerai masiyal,pootharekulu,0
urad dal keerai masiyal,singori,0
tamil nadu keerai masiyal,keerai masiyal,1
tamil nadu keerai masiyal,mysore pak,0
tamil nadu keerai masiyal,koldil chicken,0
tamil nadu keerai masiyal,rasam,0
tamil nadu keerai masiyal,sheer korma,0
tamil nadu keerai masiyal,chole bhature,0
tamil nadu keerai masiyal,copra paak,0
tamil nadu keerai masiyal,red rice,0
keerai masiyal,keerai masiyal,1
keerai masiyal,shahi tukra,0
keerai masiyal,uttapam,0
keerai masiyal,keri no ras,0
keerai masiyal,kothamali sadam,0
keerai masiyal,chingri malai curry,0
keerai masiyal,dal makhani,0
keerai masiyal,pachadi,0
keerai masiyal main course,keerai masiyal,1
keerai masiyal main course,bhatura,0
keerai masiyal main course,keerai sadam,0
keerai masiyal main course,kadai paneer,0
keerai masiyal main course,konir dom,0
